0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y
222.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
228.0,20.0,0.0,0.0,1.055555,0.490655,0.833333,0.752773,125.0,114.0,140.55556,120.44444,-33.0,46.666668,-13.666667,140.55556,0.188892,-2.348006,1
212.0,81.0,0.0,0.0,0.72222,0.107409,0.833332,0.077779,92.18519,77.22222,118.44444,80.888885,-44.88889,78.77778,-33.88889,118.44444,0.347902,-2.187399,1
196.0,93.0,0.0,0.0,1.777778,2.562963,1.5,0.922222,5.0,2.0,9.333334,3.666667,-9.0,13.0,-4.0,9.333334,0.80862,-2.329423,2
170.0,154.0,0.0,0.0,0.111111,0.172133,0.055556,0.136083,0.074074,0.0,0.222222,0.0,-0.222222,0.444444,-0.222222,0.222222,0.222222,-2.094395,4
91.0,247.0,0.0,0.0,2.666667,1.247219,2.222222,1.424651,12.62963,9.555555,12.444445,15.888889,-9.222222,-0.555556,9.777778,15.888889,0.401833,2.55309,6
41.0,93.0,0.0,0.0,0.72222,0.151851,1.055555,1.396291,112.296295,103.888885,128.0,105.0,-25.222221,47.11111,-21.88889,128.0,0.188313,-2.141419,1
8.0,226.0,0.0,0.0,2.888889,1.98513,1.111111,0.45542,18.0,14.0,15.777778,24.222221,-12.0,-6.666667,18.666666,24.222221,0.424404,2.273031,6
41.0,61.0,0.0,0.0,2.055555,1.574074,1.555555,1.940741,21.74074,20.333334,28.777779,16.11111,-4.222222,21.11111,-16.88889,28.777779,0.437042,-1.737293,0
80.0,95.0,0.0,0.0,1.222222,1.007408,0.944444,0.551851,21.407408,21.333334,26.666666,16.222223,-0.222222,15.777778,-15.555555,26.666666,0.390436,-1.567327,0
58.0,95.0,0.0,0.0,2.166667,1.633332,1.944445,0.685186,4.444445,1.222222,9.0,3.111111,-9.666667,13.666667,-4.0,9.0,0.874917,-2.333804,2
197.0,236.0,0.0,0.0,2.444444,6.829628,3.333333,7.599998,16.074074,13.111111,16.666668,18.444445,-8.888889,1.777778,7.111111,18.555555,0.292729,2.7898,6
207.0,58.0,0.0,0.0,0.833331,0.459469,1.000001,0.421638,122.0,110.111115,138.77779,117.111115,-35.666668,50.333332,-14.666667,138.77779,0.206503,-2.349269,1
156.0,86.0,0.0,0.0,2.277778,0.389682,0.277778,0.250924,20.444445,15.888889,28.555555,16.88889,-13.666667,24.333334,-10.666667,28.555555,0.444698,-2.178281,4
240.0,79.0,0.0,0.0,16.277779,40.862957,14.166667,155.3222,32.77778,24.333334,45.77778,28.222221,-25.333334,39.0,-13.666667,45.77778,0.489062,-2.286295,2
89.0,68.0,0.0,0.0,4.055556,3.040739,2.388889,1.218517,17.703703,17.666668,23.0,12.444445,-0.111111,15.888889,-15.777778,23.0,0.462002,-1.563972,0
143.0,34.0,0.0,0.0,1.055555,0.928956,1.388888,0.879814,125.48148,113.666664,142.0,120.77778,-35.444443,49.555557,-14.111111,142.0,0.199516,-2.357272,1
169.0,98.0,0.0,0.0,0.722221,0.15185,1.666667,0.755554,92.333336,77.333336,116.888885,82.77778,-45.0,73.666664,-28.666666,116.888885,0.338288,-2.238522,1
197.0,144.0,0.0,0.0,0.944444,0.712325,0.388889,0.490653,0.703704,0.333333,1.666667,0.111111,-1.111111,2.888889,-1.777778,1.666667,0.861111,-1.986938,4
62.0,26.0,0.0,0.0,0.777777,0.272165,0.444444,0.403686,112.22222,98.333336,130.88889,107.44444,-41.666668,56.0,-14.333333,130.88889,0.248698,-2.38614,1
134.0,194.0,0.0,0.0,2.611111,1.218682,5.222222,4.435546,58.962963,52.88889,71.55556,52.444443,-18.222221,37.77778,-19.555555,71.55556,0.273444,-2.081891,5
54.0,91.0,0.0,0.0,1.444444,1.540741,0.833333,0.255556,3.259259,0.555556,8.0,1.222222,-8.111111,14.222222,-6.111111,8.0,0.944811,-2.186723,2
146.0,72.0,0.0,0.0,0.944444,0.507407,1.666666,0.577776,26.222221,23.777779,35.444447,19.444445,-7.333334,27.666666,-20.333334,35.444447,0.450926,-1.807866,0
230.0,180.0,0.111111,0.0,1.111111,0.518518,1.944444,1.262962,13.851851,9.666667,13.111111,18.777779,-12.555555,-2.222222,14.777778,18.777779,0.486883,2.487917,6
196.0,161.0,0.0,0.0,2.777777,5.540735,11.777776,93.98522,41.962963,36.555557,51.22222,38.11111,-16.222221,27.777779,-11.555555,51.333332,0.282125,-2.38829,5
87.0,135.0,0.0,0.0,0.388889,0.240741,0.333333,0.177778,0.962963,0.0,2.777778,0.111111,-2.888889,5.444445,-2.555556,2.777778,1.0,-2.117549,2
235.0,81.0,0.0,0.0,1.388889,0.418518,0.777778,0.296296,3.481482,1.0,7.444445,2.0,-7.444445,11.888889,-4.444445,7.444445,0.881217,-2.248134,2
76.0,106.0,0.0,0.0,1.833333,3.544443,2.222222,3.718517,3.666667,1.0,7.888889,2.111111,-8.0,12.666667,-4.666667,7.888889,0.903571,-2.255541,2
149.0,117.0,0.222222,0.0,0.833333,0.255556,1.0,0.444445,21.222221,21.11111,26.333334,16.222223,-0.333333,15.333333,-15.0,26.333334,0.382629,-1.574477,0
69.0,92.0,0.111111,0.0,1.888889,4.518517,2.0,1.022222,19.37037,20.222221,23.333334,14.555555,2.555556,11.888889,-14.444445,23.333334,0.376574,-1.408242,0
235.0,195.0,0.0,0.0,1.888889,2.094082,2.999999,1.738453,48.333332,42.77778,59.666668,42.555557,-16.666666,34.0,-17.333334,59.666668,0.290585,-2.081096,5
174.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
137.0,66.0,0.0,0.0,2.611111,3.040741,2.944444,3.885185,28.407408,25.333334,38.22222,21.666666,-9.222222,29.444445,-20.222221,38.22222,0.430558,-1.844993,0
121.0,113.0,0.0,0.0,1.722222,1.52963,2.944444,1.52963,20.25926,20.0,25.444445,15.333333,-0.777778,15.555555,-14.777778,25.444445,0.396589,-1.585609,0
74.0,215.0,0.0,0.0,0.444445,0.074074,0.5,0.122222,6.925926,5.111111,4.444445,11.222222,-5.444445,-7.444445,12.888889,11.222222,0.603704,1.991157,6
35.0,42.0,0.111111,0.0,1.055556,0.151851,1.388889,0.507407,22.592592,20.0,31.11111,16.666668,-7.777778,25.555555,-17.777779,31.11111,0.462752,-1.842494,0
143.0,20.0,0.0,0.0,1.111116,0.75031,1.27778,0.928959,127.333336,116.77778,142.66667,122.55556,-31.666666,46.0,-14.333333,142.66667,0.181475,-2.326919,1
131.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
127.0,143.0,0.0,0.0,1.5,0.122222,0.888889,0.607407,4.185185,0.888889,9.444445,2.222222,-9.888889,15.777778,-5.888889,9.444445,0.915376,-2.257412,2
157.0,221.0,0.0,0.0,1.055556,0.64693,1.222222,0.620633,12.111111,10.222222,8.111112,18.0,-5.666667,-12.0,17.666666,18.0,0.54918,1.877146,6
59.0,141.0,0.111111,0.0,2.388889,1.540803,2.166667,1.278019,12.666667,7.888889,18.555555,11.555555,-14.333333,17.666666,-3.333333,18.555555,0.585775,-2.451571,2
239.0,123.0,0.0,0.0,0.5,0.077778,0.5,0.166667,1.518519,0.0,4.222222,0.333333,-4.555555,8.111111,-3.555556,4.222222,1.0,-2.164094,2
27.0,106.0,0.0,0.0,0.611111,0.418518,1.277778,0.596296,2.185185,0.333333,4.888889,1.333333,-5.555555,8.111111,-2.555556,4.888889,0.95172,-2.274071,2
25.0,91.0,0.0,0.0,1.611111,4.374075,1.388889,0.996296,3.888889,0.888889,8.111112,2.666667,-9.0,12.666667,-3.666667,8.111112,0.911448,-2.354575,2
74.0,127.0,0.0,0.0,4.833334,3.649962,1.666667,1.24722,45.25926,39.444443,57.333332,39.0,-17.444445,36.22222,-18.777779,57.333332,0.317325,-2.061036,3
92.0,44.0,0.111111,0.0,0.722223,0.574135,1.166665,1.048809,123.81481,113.44444,138.11111,119.888885,-31.11111,42.88889,-11.777778,138.11111,0.178428,-2.367282,1
92.0,70.0,0.111111,0.0,1.111111,1.360827,0.777777,0.655461,61.11111,53.444443,77.0,52.88889,-23.0,47.666668,-24.666666,77.0,0.314365,-2.070832,3
38.0,112.0,0.0,0.0,0.555556,0.385185,1.0,0.088889,6.222222,7.0,8.111112,3.555556,2.333333,5.666667,-8.0,8.111112,0.559171,-1.273992,0
138.0,133.0,0.0,0.0,0.666667,0.444444,1.166667,0.211111,6.444445,7.777778,7.888889,3.666667,4.0,4.333334,-8.333333,8.222222,0.558201,-1.07766,0
118.0,126.0,0.0,0.0,0.666667,0.4,1.833334,2.122222,20.555555,16.11111,28.666666,16.88889,-13.333333,24.333334,-11.0,28.666666,0.437078,-2.158805,3
85.0,70.0,0.0,0.0,1.277778,0.72963,1.833333,1.144442,23.666666,23.0,30.11111,17.88889,-2.0,19.333334,-17.333334,30.11111,0.406015,-1.649603,0
201.0,135.0,0.0,0.0,0.555556,0.296296,0.888889,0.074074,5.518518,7.111111,6.444445,3.0,4.777778,2.777778,-7.555555,7.444445,0.599427,-0.892179,0
59.0,111.0,0.0,0.0,0.277778,0.151852,0.5,0.122222,5.444445,6.444445,7.0,2.888889,3.0,4.666667,-7.666667,7.222222,0.60119,-1.181388,0
124.0,183.0,0.0,0.0,1.777778,0.42963,2.277777,4.196296,18.185184,14.222222,17.11111,23.222221,-11.888889,-3.222222,15.111111,23.222221,0.389882,2.428022,6
85.0,124.0,0.0,0.0,1.222223,0.934919,2.388889,1.678844,14.666667,7.555555,24.11111,12.333333,-21.333334,28.333334,-7.0,24.11111,0.691123,-2.396682,2
99.0,149.0,0.0,0.0,3.666667,4.577775,2.111111,1.585185,21.37037,16.666668,30.0,17.444445,-14.111111,25.88889,-11.777778,30.0,0.445172,-2.141787,3
120.0,89.0,0.111111,0.0,4.0,9.555554,5.833334,11.85555,10.481482,5.777778,17.11111,8.555555,-14.111111,19.88889,-5.777778,17.11111,0.686685,-2.356793,2
244.0,193.0,0.0,0.0,2.055556,2.225275,3.888889,3.631141,16.185184,13.333333,14.222222,21.0,-8.555555,-5.888889,14.444445,21.0,0.378871,2.222103,6
99.0,132.0,0.0,0.0,0.444444,0.385185,0.555556,0.785185,0.740741,0.111111,2.0,0.111111,-1.888889,3.777778,-1.888889,2.0,0.981482,-2.094395,2
163.0,166.0,0.0,0.0,1.777778,1.096297,2.444445,1.051852,16.962963,12.333333,16.333334,22.222221,-13.888889,-1.888889,15.777778,22.222221,0.446214,2.515826,6
210.0,114.0,0.0,0.0,1.277778,1.307407,0.611111,0.062963,16.185184,11.444445,25.0,12.111111,-14.222222,26.444445,-12.222222,25.0,0.546207,-2.14166,4
65.0,54.0,0.0,0.0,1.777778,1.674073,2.722222,4.329629,24.592592,22.777779,32.555557,18.444445,-5.444445,23.88889,-18.444445,32.555557,0.432167,-1.760752,0
252.0,36.0,0.0,0.0,0.944443,0.1963,1.0,0.222216,135.2963,128.55556,146.11111,131.22223,-20.222221,32.444443,-12.222222,146.11111,0.12003,-2.247156,1
183.0,185.0,0.0,0.0,2.888888,1.42465,5.777777,5.556445,44.962963,40.666668,55.0,39.22222,-12.888889,30.11111,-17.222221,55.0,0.28574,-2.004988,5
76.0,64.0,0.0,0.0,2.222222,5.496297,2.888888,4.34074,23.62963,21.777779,31.222221,17.88889,-5.555555,22.777779,-17.222221,31.222221,0.424819,-1.756712,0
47.0,121.0,0.0,0.0,0.888889,1.025599,4.888888,3.208784,53.666668,46.88889,66.88889,47.22222,-20.333334,39.666668,-19.333334,66.88889,0.300672,-2.110233,3
217.0,195.0,0.0,0.0,4.222223,3.284081,2.388889,2.102027,45.074074,39.666668,55.555557,40.0,-16.222221,31.444445,-15.222222,55.555557,0.292957,-2.118572,5
48.0,202.0,0.0,0.111111,3.388889,1.625036,4.833333,4.091997,58.0,52.0,71.0,51.0,-18.0,39.0,-21.0,71.0,0.284516,-2.045943,5
200.0,13.0,0.0,0.0,1.777778,1.857916,0.277778,0.250924,9.296296,6.111111,15.888889,5.888889,-9.555555,19.777779,-10.222222,15.888889,0.632739,-2.074133,4
229.0,124.0,0.0,0.0,0.888889,0.074074,0.888889,0.340741,5.888889,7.111111,7.111111,3.444444,3.666667,3.666667,-7.333334,7.555555,0.545855,-1.037663,0
9.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
140.0,181.0,0.111111,0.0,0.833333,0.477778,1.277778,1.707406,19.296297,15.444445,18.444445,24.0,-11.555555,-2.555556,14.111111,24.0,0.357668,2.458471,6
188.0,186.0,0.0,0.0,0.888888,0.162962,0.777778,0.207408,18.518518,15.333333,18.222221,22.0,-9.555555,-0.888889,10.444445,22.0,0.301883,2.587396,6
154.0,128.0,0.0,0.0,0.5,0.3,0.333333,0.044444,5.962963,7.333334,7.222222,3.333333,4.111111,3.777778,-7.888889,7.666667,0.563713,-1.005054,0
78.0,72.0,0.0,0.0,1.111112,1.00741,1.055559,0.729631,125.55556,115.333336,140.55556,120.77778,-30.666666,45.0,-14.333333,140.55556,0.17933,-2.32084,1
34.0,164.0,0.0,0.0,0.888889,0.403687,1.277778,0.490653,11.333333,9.222222,10.333334,14.444445,-6.333334,-3.0,9.333333,14.444445,0.367923,2.291118,6
112.0,90.0,0.0,0.0,7.38889,6.945556,1.277777,0.879814,65.18519,57.666668,79.77778,58.11111,-22.555555,43.77778,-21.222221,79.77778,0.278345,-2.108813,3
186.0,98.0,0.0,0.0,1.277778,1.181651,5.944444,3.079803,33.962963,31.0,41.0,29.88889,-8.888889,21.11111,-12.222222,41.0,0.265698,-1.96031,3
233.0,81.0,0.0,0.0,0.611113,0.329631,1.055557,0.551853,90.40741,75.66667,116.44444,79.111115,-44.22222,78.111115,-33.88889,116.44444,0.350039,-2.18233,1
121.0,82.0,0.0,0.0,0.555556,0.344266,0.611111,0.443054,106.51852,92.888885,125.888885,100.77778,-40.88889,58.11111,-17.222221,125.888885,0.262093,-2.344872,1
24.0,83.0,0.0,0.0,2.777777,4.918518,3.611111,2.374072,18.74074,19.11111,23.222221,13.888889,1.111111,13.444445,-14.555555,23.333334,0.399927,-1.456819,0
107.0,210.0,0.0,0.0,0.944445,0.596296,1.833334,0.655555,15.111111,11.222222,14.222222,19.88889,-11.666667,-2.666667,14.333333,19.88889,0.435769,2.461599,6
103.0,174.0,0.111111,0.0,1.444445,1.16746,1.666667,1.264911,23.185184,20.666668,19.88889,29.0,-7.555555,-9.888889,17.444445,29.0,0.32797,2.033698,6
145.0,248.0,0.0,0.0,2.055555,1.718095,2.111111,1.377061,26.88889,23.222221,25.11111,32.333336,-11.0,-5.333334,16.333334,32.333336,0.291675,2.285098,6
59.0,135.0,0.0,0.0,0.166667,0.182574,0.055556,0.136083,0.481482,0.0,1.444444,0.0,-1.444444,2.888889,-1.444444,1.444444,1.0,-2.094395,4
45.0,205.0,0.0,0.0,1.944445,2.195112,3.333334,2.529823,50.25926,44.88889,61.77778,44.11111,-16.11111,34.555557,-18.444445,61.77778,0.287573,-2.044653,5
237.0,83.0,0.0,0.0,0.722222,0.418518,5.833334,20.922216,9.888889,6.0,17.0,6.666667,-11.666667,21.333334,-9.666667,17.0,0.676581,-2.150257,4
120.0,74.0,0.0,0.0,0.333335,0.088889,0.500001,0.077778,101.85185,89.111115,123.22222,93.22222,-38.22222,64.111115,-25.88889,123.22222,0.276784,-2.220553,1
186.0,90.0,0.0,0.0,4.444444,1.455513,0.666667,0.471405,10.037037,7.555555,15.0,7.555555,-7.444445,14.888889,-7.444445,15.0,0.533928,-2.067026,4
20.0,134.0,0.0,0.0,0.666667,0.088889,0.611111,0.240741,2.962963,1.111111,6.444445,1.333333,-5.555555,10.444445,-4.888889,6.444445,0.829233,-2.133095,4
210.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
117.0,137.0,0.0,0.0,0.222222,0.074074,0.666667,0.177778,3.111111,1.555556,6.333334,1.444444,-4.666667,9.666667,-5.0,6.333334,0.772487,-2.075071,4
18.0,43.0,0.0,0.0,1.888889,1.772214,1.555557,1.223233,64.703705,54.88889,82.55556,56.666668,-29.444445,53.555557,-24.11111,82.55556,0.335115,-2.160552,3
63.0,220.0,0.0,0.0,3.055556,15.26296,3.666667,6.08889,8.185185,6.555555,6.444445,11.555555,-4.888889,-5.222222,10.111111,11.555555,0.486717,2.09315,6
172.0,218.0,0.0,0.0,2.555556,2.42963,1.611111,2.418518,14.925926,11.888889,13.777778,19.11111,-9.111111,-3.444444,12.555555,19.11111,0.386456,2.362146,6
173.0,190.0,0.111111,0.0,2.333333,2.564718,1.555556,1.204929,50.444443,44.88889,62.333332,44.11111,-16.666666,35.666668,-19.0,62.333332,0.292125,-2.048697,5
36.0,243.0,0.111111,0.0,1.888889,1.851851,2.0,0.71111,13.333333,9.888889,12.111111,18.0,-10.333333,-3.666667,14.0,18.0,0.452229,2.368311,6
174.0,188.0,0.0,0.0,2.888889,2.880329,3.611111,2.23524,50.407406,45.444443,62.0,43.77778,-14.888889,34.77778,-19.88889,62.0,0.293991,-1.995072,5
39.0,124.0,0.0,0.111111,5.333334,4.774935,6.500001,4.544838,7.592593,4.111111,12.888889,5.777778,-10.444445,15.888889,-5.444445,12.888889,0.772152,-2.265747,2
77.0,199.0,0.0,0.0,2.666668,1.861898,4.666666,3.025815,57.0,50.555557,71.0,49.444443,-19.333334,42.0,-22.666666,71.0,0.303497,-2.040866,5
14.0,110.0,0.0,0.0,1.722222,5.351851,2.666667,1.022223,17.925926,18.88889,21.444445,13.444445,2.888889,10.555555,-13.444445,21.444445,0.368848,-1.345096,0
76.0,116.0,0.0,0.0,0.833333,0.433334,0.166667,0.077778,16.851852,13.555555,23.222221,13.777778,-9.888889,19.11111,-9.222222,23.222221,0.420839,-2.121175,4
180.0,123.0,0.111111,0.0,1.722221,2.107406,1.111111,0.518518,57.48148,52.555557,68.55556,51.333332,-14.777778,33.22222,-18.444445,68.55556,0.251194,-2.021502,3
51.0,237.0,0.111111,0.0,2.555556,2.535671,2.333333,1.229273,14.148149,11.111111,13.0,18.333334,-9.111111,-3.444444,12.555555,18.333334,0.397985,2.37843,6
233.0,97.0,0.0,0.0,0.388889,0.196296,0.555556,0.207407,2.111111,0.111111,5.555555,0.666667,-6.0,10.333333,-4.333334,5.555555,0.984127,-2.191382,2
121.0,113.0,0.0,0.0,1.722222,1.52963,2.944444,1.52963,20.25926,20.0,25.444445,15.333333,-0.777778,15.555555,-14.777778,25.444445,0.396589,-1.585609,0
202.0,21.0,0.0,0.0,0.333333,0.365148,5.222221,2.613357,40.74074,37.11111,49.333332,35.77778,-10.888889,25.777779,-14.888889,49.333332,0.274519,-1.990806,3
198.0,148.0,0.111111,0.0,1.666667,0.843274,1.111111,0.981307,1.777778,1.111111,3.222222,1.0,-2.0,4.333334,-2.333333,3.222222,0.612963,-2.04515,4
11.0,108.0,0.0,0.0,1.333334,0.8,1.388889,0.951852,17.666666,19.0,21.11111,12.888889,4.0,10.333333,-14.333333,21.11111,0.388756,-1.302133,0
139.0,95.0,0.0,0.0,3.611111,2.524692,7.055555,5.724864,46.851852,42.88889,56.333332,41.333336,-11.888889,28.444445,-16.555555,56.333332,0.264571,-1.970802,3
191.0,119.0,0.0,0.0,1.111111,1.293862,0.944446,0.772202,39.851852,36.22222,48.22222,35.11111,-10.888889,25.11111,-14.222222,48.22222,0.271717,-2.006,3
250.0,172.0,0.0,0.0,0.944444,0.507407,1.333333,0.71111,16.074074,12.333333,15.0,20.88889,-11.222222,-3.222222,14.444445,20.88889,0.409835,2.417702,6
169.0,186.0,0.0,0.222222,2.333334,1.659987,5.500001,2.518818,49.444443,44.666668,61.11111,42.555557,-14.333333,35.0,-20.666666,61.11111,0.303448,-1.974394,5
145.0,102.0,0.0,0.0,0.888889,0.607408,2.611111,1.485186,23.074074,22.11111,29.777779,17.333334,-2.888889,20.11111,-17.222221,29.777779,0.417763,-1.68544,0
96.0,193.0,0.0,0.0,1.333333,1.115547,1.833333,1.846919,62.703705,54.77778,78.77778,54.555557,-23.777779,48.22222,-24.444445,78.77778,0.310288,-2.084935,5
75.0,107.0,0.111111,0.0,1.166667,0.344445,1.777778,1.540741,16.703703,18.777779,19.444445,11.888889,6.222222,8.222222,-14.444445,19.777779,0.399311,-1.131974,0
240.0,192.0,0.0,0.0,2.388888,0.646931,4.388889,2.379699,45.962963,40.555557,58.11111,39.22222,-16.222221,36.444443,-20.222221,58.11111,0.325608,-2.016578,5
95.0,131.0,0.0,0.0,0.555556,0.162963,1.333333,0.711111,5.333334,6.888889,6.111111,3.0,4.666667,2.333333,-7.0,7.222222,0.592813,-0.850783,0
145.0,33.0,0.0,0.0,0.888889,0.272163,0.888888,0.620634,124.55556,113.22222,140.88889,119.55556,-34.0,49.0,-15.0,140.88889,0.196297,-2.333537,1
52.0,102.0,0.0,0.0,0.722222,0.507407,0.833333,0.566667,2.888889,0.666667,6.333334,1.666667,-6.666667,10.333333,-3.666667,6.333334,0.899735,-2.26172,2
93.0,67.0,0.0,0.0,1.722221,1.38911,1.499999,1.187902,60.74074,53.0,75.888885,53.333332,-23.222221,45.444443,-22.222221,75.888885,0.303044,-2.109804,3
4.0,126.0,0.0,0.0,1.166667,0.744446,0.944445,0.596297,57.814816,52.333332,70.44444,50.666668,-16.444445,37.88889,-21.444445,70.44444,0.280738,-2.006029,3
185.0,118.0,0.0,0.0,14.444446,182.29631,1.166667,1.055555,55.074074,50.11111,66.333336,48.77778,-14.888889,33.77778,-18.88889,66.333336,0.265558,-2.007117,3
3.0,91.0,0.0,0.111111,2.222222,5.051852,1.0,1.955556,5.62963,1.888889,10.666667,4.333334,-11.222222,15.111111,-3.888889,10.666667,0.829748,-2.383949,2
78.0,186.0,0.0,0.0,2.833334,2.12222,3.555556,4.207406,35.296295,31.222221,43.88889,30.777779,-12.222222,25.777779,-13.555555,43.88889,0.302286,-2.060122,5
199.0,25.0,0.0,0.0,1.0,0.84444,1.277776,0.774075,103.62963,89.111115,126.888885,94.888885,-43.555557,69.77778,-26.222221,126.888885,0.297528,-2.252101,1
186.0,12.0,0.0,0.0,0.444444,0.272165,2.333333,1.966384,6.259259,3.888889,11.333333,3.555556,-7.111111,15.222222,-8.111111,11.333333,0.687302,-2.057978,4
158.0,154.0,0.0,0.0,0.944444,1.083547,0.222222,0.403687,0.62963,0.444444,1.222222,0.222222,-0.555556,1.777778,-1.222222,1.222222,0.277778,-1.861154,4
189.0,187.0,0.0,0.0,1.222223,1.003697,3.055555,2.389019,48.51852,44.11111,59.88889,41.555557,-13.222222,34.11111,-20.88889,59.88889,0.305755,-1.947472,5
190.0,188.0,0.0,0.0,2.000001,1.563472,2.277777,1.781594,49.703705,44.666668,61.77778,42.666668,-15.111111,36.22222,-21.11111,61.77778,0.309236,-1.984565,5
183.0,111.0,0.0,0.0,0.666667,0.311111,1.055556,0.507407,5.703704,6.888889,7.0,3.222222,3.555556,3.888889,-7.444445,7.333334,0.566138,-1.065066,0
139.0,86.0,0.111111,0.0,1.444445,1.274074,1.222222,1.318518,26.481482,24.222221,35.0,20.222221,-6.777778,25.555555,-18.777779,35.0,0.421495,-1.804829,0
149.0,77.0,0.0,0.0,2.111111,3.940742,2.444445,6.029632,24.481482,23.444445,31.555555,18.444445,-3.111111,21.222221,-18.11111,31.555555,0.415737,-1.689541,0
152.0,98.0,0.0,0.0,7.000001,3.887301,1.055556,0.772202,28.777779,24.88889,37.11111,24.333334,-11.666667,25.0,-13.333333,37.11111,0.346398,-2.04294,3
38.0,71.0,0.0,0.0,0.722221,0.490655,0.888888,0.720081,122.18519,111.44444,138.33334,116.77778,-32.22222,48.444443,-16.222221,138.33334,0.194316,-2.301203,1
97.0,75.0,0.0,0.111111,2.0,1.911109,3.777778,8.296293,24.851852,24.0,31.666666,18.88889,-2.555556,20.444445,-17.88889,31.666666,0.40212,-1.652768,0
212.0,234.0,0.0,0.0,0.444445,0.118518,1.055556,0.285185,7.111111,6.0,4.222222,11.111111,-3.333333,-8.666667,12.0,11.111111,0.621324,1.83826,6
8.0,199.0,0.0,0.0,1.666667,0.788811,1.388889,0.712325,15.0,13.333333,11.777778,19.88889,-5.0,-9.666667,14.666667,19.88889,0.408885,1.905303,6
96.0,96.0,0.0,0.0,1.0,1.511111,0.833333,0.3,6.296296,2.666667,11.888889,4.333334,-10.888889,16.777779,-5.888889,11.888889,0.778863,-2.275792,2
169.0,184.0,0.111111,0.0,1.222223,0.544331,2.499999,1.929306,56.25926,51.22222,69.0,48.555557,-15.111111,38.22222,-23.11111,69.0,0.2956,-1.958014,5
196.0,129.0,0.0,0.0,0.833333,0.433333,0.666667,0.177778,6.333334,7.888889,7.333334,3.777778,4.666667,3.0,-7.666667,8.222222,0.540123,-0.932783,0
250.0,37.0,0.0,0.0,0.611111,0.240739,1.055553,0.951851,95.92593,80.111115,121.111115,86.55556,-47.444443,75.55556,-28.11111,121.111115,0.338487,-2.258443,1
226.0,110.0,0.0,0.0,0.333333,0.088889,0.5,0.211111,1.666667,0.111111,4.444445,0.444444,-4.666667,8.333333,-3.666667,4.444445,0.977778,-2.155984,2
245.0,18.0,0.0,0.0,1.0,1.022222,1.166669,0.211111,137.88889,131.44444,147.88889,134.33334,-19.333334,30.0,-10.666667,147.88889,0.111218,-2.27511,1
53.0,135.0,0.0,0.0,0.555556,0.207408,0.333333,0.088889,0.740741,0.0,2.111111,0.111111,-2.222222,4.111111,-1.888889,2.111111,0.888889,-2.137446,2
138.0,203.0,0.0,0.0,1.666667,1.646545,2.277778,1.878731,11.259259,8.777778,8.111112,16.88889,-7.444445,-9.444445,16.88889,16.88889,0.538945,2.019747,6
74.0,122.0,0.0,0.0,1.222222,1.241266,1.333333,0.699206,16.148148,8.0,28.333334,12.111111,-24.444445,36.555557,-12.111111,28.333334,0.718221,-2.305989,2
35.0,67.0,0.111111,0.0,2.666665,1.135293,3.833332,1.94079,106.07407,92.111115,125.55556,100.55556,-41.88889,58.444443,-16.555555,125.55556,0.26644,-2.357338,1
245.0,78.0,0.111111,0.0,1.888889,1.007408,4.055555,5.662962,30.185184,25.11111,40.333336,25.11111,-15.222222,30.444445,-15.222222,40.333336,0.392034,-2.066695,3
54.0,126.0,0.0,0.0,0.666667,0.311111,0.5,0.166667,1.407407,0.0,3.666667,0.555556,-4.222222,6.777778,-2.555556,3.666667,1.0,-2.229939,2
70.0,60.0,0.0,0.0,0.944445,1.396297,2.166666,1.366668,23.777779,22.444445,31.0,17.88889,-4.0,21.666666,-17.666666,31.0,0.420823,-1.713134,0
171.0,187.0,0.0,0.111111,2.944445,1.730981,2.666667,2.431278,48.37037,43.333332,60.11111,41.666668,-15.111111,35.22222,-20.11111,60.11111,0.306726,-1.998547,5
21.0,147.0,0.111111,0.0,1.944445,1.618518,1.333333,0.844445,6.259259,5.777778,8.444445,4.555555,-1.444444,6.555555,-5.111111,8.666667,0.464069,-1.584341,3
8.0,39.0,0.111111,0.0,1.388891,1.129629,1.833333,0.699999,113.37037,102.55556,132.0,105.55556,-32.444443,55.88889,-23.444445,132.0,0.222954,-2.198158,1
159.0,111.0,0.0,0.0,0.444445,0.074074,0.611111,0.151852,5.925926,7.666667,6.888889,3.222222,5.222222,2.888889,-8.111111,7.666667,0.581349,-0.872666,0
146.0,140.0,0.0,0.0,1.055556,0.462963,1.0,0.577778,6.333334,7.888889,7.333334,3.777778,4.666667,3.0,-7.666667,8.222222,0.537017,-0.909267,0
